"timestamp","value"
"2002-08-01",26.6513636363636
"2002-09-01",28.3995238095238
"2002-10-01",27.5430434782609
"2002-11-01",24.3352380952381
"2002-12-01",28.3345
"2003-01-01",31.1836363636364
"2003-02-01",32.771
"2003-03-01",30.612380952381
"2003-04-01",25.0677272727273
"2003-05-01",25.8577272727273
"2003-06-01",27.6528571428571
"2003-07-01",28.3486956521739
"2003-08-01",29.8880952380952
"2003-09-01",27.1122727272727
"2003-10-01",29.6078260869565
"2003-11-01",28.7525
"2003-12-01",29.8071428571429
"2004-01-01",31.2809523809524
"2004-02-01",30.8585
"2004-03-01",33.634347826087
"2004-04-01",33.5909090909091
"2004-05-01",37.567619047619
"2004-06-01",35.1836363636364
"2004-07-01",38.2213636363636
"2004-08-01",42.7440909090909
"2004-09-01",43.1968181818182
"2004-10-01",49.7766666666667
"2004-11-01",43.1104545454545
"2004-12-01",39.6021739130435
"2005-01-01",44.509
"2005-02-01",45.475
"2005-03-01",53.1045454545455
"2005-04-01",51.8838095238095
"2005-05-01",48.6454545454545
"2005-06-01",54.3545454545455
"2005-07-01",57.52
"2005-08-01",63.9834782608696
"2005-09-01",62.9081818181818
"2005-10-01",58.5385714285714
"2005-11-01",55.2418181818182
"2005-12-01",56.8557142857143
"2006-01-01",62.9852380952381
"2006-02-01",60.21
"2006-03-01",62.0647826086957
"2006-04-01",70.26
"2006-05-01",69.7769565217391
"2006-06-01",68.5559090909091
"2006-07-01",73.6742857142857
"2006-08-01",73.2304347826087
"2006-09-01",61.9585714285714
"2006-10-01",57.8081818181818
"2006-11-01",58.7613636363636
"2006-12-01",62.4721052631579
"2007-01-01",53.6814285714286
"2007-02-01",57.5557894736842
"2007-03-01",62.0504545454545
"2007-04-01",67.4857894736842
"2007-05-01",67.2122727272727
"2007-06-01",71.0457142857143
"2007-07-01",76.93
"2007-08-01",70.7608695652174
"2007-09-01",77.1731578947368
"2007-10-01",82.34
"2007-11-01",92.4142857142857
"2007-12-01",90.9268421052631
"2008-01-01",92.1780952380952
"2008-02-01",94.9865
"2008-03-01",103.6355
"2008-04-01",109.071363636364
"2008-05-01",122.797142857143
"2008-06-01",132.322380952381
"2008-07-01",132.718181818182
"2008-08-01",113.243333333333
"2008-09-01",97.2347619047619
"2008-10-01",71.5821739130435
"2008-11-01",52.4526315789474
"2008-12-01",39.9468181818182
"2009-01-01",43.4395
"2009-02-01",43.3247368421053
"2009-03-01",46.5404545454545
"2009-04-01",50.1819047619048
"2009-05-01",57.3025
"2009-06-01",68.6095454545455
"2009-07-01",64.4354545454545
"2009-08-01",72.5085714285714
"2009-09-01",67.6461904761905
"2009-10-01",72.7695454545455
"2009-11-01",76.662
"2009-12-01",74.4563636363636
"2010-01-01",76.1673684210526
"2010-02-01",73.7521052631579
"2010-03-01",78.8273913043478
"2010-04-01",84.817619047619
"2010-05-01",75.9455
"2010-06-01",74.7609090909091
"2010-07-01",75.58
"2010-08-01",77.0395454545454
"2010-09-01",77.8404761904762
"2010-10-01",82.6647619047619
